transaction_id,timestamp,source_account,destination_account,amount,channel,transaction_direction,case_id,source_type
TXN_0077742,2025-10-30 03:40:46,ACC_019170,ACC_002583,787,WALLET,DEBIT,CASE_008225,SYNTHETIC_PROTOTYPE
TXN_0077743,2025-10-30 05:08:46,ACC_002583,ACC_000906,1174,UPI,DEBIT,CASE_008225,SYNTHETIC_PROTOTYPE
TXN_0077744,2025-10-30 06:29:46,ACC_000906,ACC_019062,2265,IMPS,DEBIT,CASE_008225,SYNTHETIC_PROTOTYPE
TXN_0077745,2025-10-30 06:45:46,ACC_019062,ACC_002583,642,WALLET,DEBIT,CASE_008225,SYNTHETIC_PROTOTYPE
TXN_0077746,2025-10-30 08:08:46,ACC_002583,ACC_019555,722,RTGS,DEBIT,CASE_008225,SYNTHETIC_PROTOTYPE
TXN_0077747,2025-10-30 01:46:10,VICTIM_CASE_008226,ACC_015603,27459,IMPS,CREDIT,CASE_008226,SYNTHETIC_PROTOTYPE
TXN_0077748,2025-10-30 01:56:10,ACC_015603,ACC_009435,1408,UPI,DEBIT,CASE_008226,SYNTHETIC_PROTOTYPE
TXN_0077749,2025-10-30 02:25:10,ACC_009435,ACC_008173,3233,WALLET,DEBIT,CASE_008226,SYNTHETIC_PROTOTYPE
TXN_0077750,2025-10-30 03:33:10,ACC_008173,ACC_009435,2652,WALLET,DEBIT,CASE_008226,SYNTHETIC_PROTOTYPE
TXN_0077751,2025-10-30 04:20:10,ACC_009435,ACC_017836,5302,WALLET,DEBIT,CASE_008226,SYNTHETIC_PROTOTYPE
TXN_0077752,2025-10-30 04:36:10,ACC_017836,ACC_009435,985,NEFT,DEBIT,CASE_008226,SYNTHETIC_PROTOTYPE
TXN_0077753,2025-10-30 04:55:10,ACC_009435,ACC_001766,5283,IMPS,DEBIT,CASE_008226,SYNTHETIC_PROTOTYPE
TXN_0077754,2025-10-30 05:59:10,ACC_001766,ACC_009435,3081,CARD,DEBIT,CASE_008226,SYNTHETIC_PROTOTYPE
TXN_0077755,2025-10-30 07:30:10,ACC_009435,ACC_015431,1621,RTGS,DEBIT,CASE_008226,SYNTHETIC_PROTOTYPE
TXN_0077756,2025-10-30 09:03:10,ACC_015431,ACC_009435,1529,NEFT,DEBIT,CASE_008226,SYNTHETIC_PROTOTYPE
TXN_0077757,2025-10-30 09:43:10,ACC_009435,ACC_007564,500,NEFT,DEBIT,CASE_008226,SYNTHETIC_PROTOTYPE
TXN_0077758,2025-10-30 10:14:10,ACC_007564,ACC_009435,500,RTGS,DEBIT,CASE_008226,SYNTHETIC_PROTOTYPE
TXN_0077759,2025-10-30 10:20:10,ACC_009435,ACC_010279,500,NEFT,DEBIT,CASE_008226,SYNTHETIC_PROTOTYPE
TXN_0077760,2025-10-30 04:03:21,VICTIM_CASE_008227,ACC_005198,32027,IMPS,CREDIT,CASE_008227,SYNTHETIC_PROTOTYPE
TXN_0077761,2025-10-30 04:53:21,ACC_005198,ACC_003843,7780,CARD,DEBIT,CASE_008227,SYNTHETIC_PROTOTYPE
TXN_0077762,2025-10-30 05:18:21,ACC_003843,ACC_009496,10588,RTGS,DEBIT,CASE_008227,SYNTHETIC_PROTOTYPE
TXN_0077763,2025-10-30 06:12:21,ACC_009496,ACC_003843,3299,NEFT,DEBIT,CASE_008227,SYNTHETIC_PROTOTYPE
TXN_0077764,2025-10-30 07:14:21,ACC_003843,ACC_009496,4435,CARD,DEBIT,CASE_008227,SYNTHETIC_PROTOTYPE
TXN_0077765,2025-10-30 08:39:21,ACC_009496,ACC_003843,500,UPI,DEBIT,CASE_008227,SYNTHETIC_PROTOTYPE
TXN_0077766,2025-10-30 08:58:21,ACC_003843,ACC_002135,2000,CARD,DEBIT,CASE_008227,SYNTHETIC_PROTOTYPE
TXN_0077767,2025-10-30 10:15:21,ACC_002135,ACC_003843,1086,IMPS,DEBIT,CASE_008227,SYNTHETIC_PROTOTYPE
TXN_0077768,2025-10-30 04:46:38,VICTIM_CASE_008228,ACC_019938,22172,IMPS,CREDIT,CASE_008228,SYNTHETIC_PROTOTYPE
TXN_0077769,2025-10-30 05:30:38,ACC_019938,ACC_006397,9166,IMPS,DEBIT,CASE_008228,SYNTHETIC_PROTOTYPE
TXN_0077770,2025-10-30 06:33:38,ACC_006397,ACC_014263,1551,NEFT,DEBIT,CASE_008228,SYNTHETIC_PROTOTYPE
TXN_0077771,2025-10-30 07:12:38,ACC_014263,ACC_005296,1686,CARD,DEBIT,CASE_008228,SYNTHETIC_PROTOTYPE
TXN_0077772,2025-10-30 08:44:38,ACC_005296,ACC_006585,2849,RTGS,DEBIT,CASE_008228,SYNTHETIC_PROTOTYPE
TXN_0077773,2025-10-30 09:45:38,ACC_006585,ACC_005296,1215,IMPS,DEBIT,CASE_008228,SYNTHETIC_PROTOTYPE
TXN_0077774,2025-10-30 10:52:38,ACC_005296,ACC_006397,1981,WALLET,DEBIT,CASE_008228,SYNTHETIC_PROTOTYPE
TXN_0077775,2025-10-30 10:55:38,ACC_006397,ACC_014479,837,IMPS,DEBIT,CASE_008228,SYNTHETIC_PROTOTYPE
TXN_0077776,2025-10-30 12:13:38,ACC_014479,ACC_005296,500,WALLET,DEBIT,CASE_008228,SYNTHETIC_PROTOTYPE
TXN_0077777,2025-10-30 12:23:38,ACC_005296,ACC_006397,682,NEFT,DEBIT,CASE_008228,SYNTHETIC_PROTOTYPE
TXN_0077778,2025-10-30 04:53:49,VICTIM_CASE_008229,ACC_000817,49141,CARD,CREDIT,CASE_008229,SYNTHETIC_PROTOTYPE
TXN_0077779,2025-10-30 05:11:49,ACC_000817,ACC_004090,6330,UPI,DEBIT,CASE_008229,SYNTHETIC_PROTOTYPE
TXN_0077780,2025-10-30 06:33:49,ACC_004090,ACC_002607,12652,RTGS,DEBIT,CASE_008229,SYNTHETIC_PROTOTYPE
TXN_0077781,2025-10-30 07:41:49,ACC_002607,ACC_004090,6756,CARD,DEBIT,CASE_008229,SYNTHETIC_PROTOTYPE
TXN_0077782,2025-10-30 07:54:49,ACC_004090,ACC_009112,8946,UPI,DEBIT,CASE_008229,SYNTHETIC_PROTOTYPE
TXN_0077783,2025-10-30 08:54:49,ACC_009112,ACC_004090,3046,RTGS,DEBIT,CASE_008229,SYNTHETIC_PROTOTYPE
TXN_0077784,2025-10-30 09:24:49,ACC_004090,ACC_002607,2947,WALLET,DEBIT,CASE_008229,SYNTHETIC_PROTOTYPE
TXN_0077785,2025-10-30 09:57:49,ACC_002607,ACC_000237,983,IMPS,DEBIT,CASE_008229,SYNTHETIC_PROTOTYPE
TXN_0077786,2025-10-30 10:05:49,ACC_000237,ACC_002607,944,CARD,DEBIT,CASE_008229,SYNTHETIC_PROTOTYPE
TXN_0077787,2025-10-30 06:02:21,VICTIM_CASE_008230,ACC_019076,21444,IMPS,CREDIT,CASE_008230,SYNTHETIC_PROTOTYPE
TXN_0077788,2025-10-30 06:41:21,ACC_019076,ACC_001588,2778,RTGS,DEBIT,CASE_008230,SYNTHETIC_PROTOTYPE
TXN_0077789,2025-10-30 08:08:21,ACC_001588,ACC_016483,1940,CARD,DEBIT,CASE_008230,SYNTHETIC_PROTOTYPE
TXN_0077790,2025-10-30 09:40:21,ACC_016483,ACC_001588,6625,IMPS,DEBIT,CASE_008230,SYNTHETIC_PROTOTYPE
TXN_0077791,2025-10-30 10:21:21,ACC_001588,ACC_002138,3210,IMPS,DEBIT,CASE_008230,SYNTHETIC_PROTOTYPE
TXN_0077792,2025-10-30 10:34:21,ACC_002138,ACC_001588,2171,UPI,DEBIT,CASE_008230,SYNTHETIC_PROTOTYPE
TXN_0077793,2025-10-30 10:47:21,ACC_001588,ACC_000460,762,WALLET,DEBIT,CASE_008230,SYNTHETIC_PROTOTYPE
TXN_0077794,2025-10-30 06:36:08,VICTIM_CASE_008231,ACC_009345,12826,IMPS,CREDIT,CASE_008231,SYNTHETIC_PROTOTYPE
TXN_0077795,2025-10-30 07:54:08,ACC_009345,ACC_019831,5411,NEFT,DEBIT,CASE_008231,SYNTHETIC_PROTOTYPE
TXN_0077796,2025-10-30 08:26:08,ACC_019831,ACC_018857,1173,CARD,DEBIT,CASE_008231,SYNTHETIC_PROTOTYPE
TXN_0077797,2025-10-30 09:51:08,ACC_018857,ACC_019831,500,UPI,DEBIT,CASE_008231,SYNTHETIC_PROTOTYPE
TXN_0077798,2025-10-30 11:09:08,ACC_019831,ACC_015039,1086,UPI,DEBIT,CASE_008231,SYNTHETIC_PROTOTYPE
TXN_0077799,2025-10-30 11:31:08,ACC_015039,ACC_019831,1010,IMPS,DEBIT,CASE_008231,SYNTHETIC_PROTOTYPE
TXN_0077800,2025-10-30 12:41:08,ACC_019831,ACC_001265,684,IMPS,DEBIT,CASE_008231,SYNTHETIC_PROTOTYPE
TXN_0077801,2025-10-30 13:45:08,ACC_001265,ACC_019831,754,NEFT,DEBIT,CASE_008231,SYNTHETIC_PROTOTYPE
TXN_0077802,2025-10-30 14:45:08,ACC_019831,ACC_006445,524,IMPS,DEBIT,CASE_008231,SYNTHETIC_PROTOTYPE
TXN_0077803,2025-10-30 15:23:08,ACC_006445,ACC_019831,500,RTGS,DEBIT,CASE_008231,SYNTHETIC_PROTOTYPE
TXN_0077804,2025-10-30 15:46:08,ACC_019831,ACC_017597,500,UPI,DEBIT,CASE_008231,SYNTHETIC_PROTOTYPE
TXN_0077805,2025-10-30 17:08:08,ACC_017597,ACC_019831,500,WALLET,DEBIT,CASE_008231,SYNTHETIC_PROTOTYPE
TXN_0077806,2025-10-30 07:14:15,VICTIM_CASE_008232,ACC_016933,67500,CARD,CREDIT,CASE_008232,SYNTHETIC_PROTOTYPE
TXN_0077807,2025-10-30 07:30:15,ACC_016933,ACC_015097,15673,UPI,DEBIT,CASE_008232,SYNTHETIC_PROTOTYPE
TXN_0077808,2025-10-30 09:01:15,ACC_015097,ACC_004091,6545,WALLET,DEBIT,CASE_008232,SYNTHETIC_PROTOTYPE
TXN_0077809,2025-10-30 09:23:15,ACC_004091,ACC_017758,7111,IMPS,DEBIT,CASE_008232,SYNTHETIC_PROTOTYPE
TXN_0077810,2025-10-30 10:06:15,ACC_017758,ACC_015097,2864,NEFT,DEBIT,CASE_008232,SYNTHETIC_PROTOTYPE
TXN_0077811,2025-10-30 10:08:15,ACC_015097,ACC_004091,11154,UPI,DEBIT,CASE_008232,SYNTHETIC_PROTOTYPE
TXN_0077812,2025-10-30 11:26:15,ACC_004091,ACC_015097,7009,IMPS,DEBIT,CASE_008232,SYNTHETIC_PROTOTYPE
TXN_0077813,2025-10-30 12:20:15,ACC_015097,ACC_018494,2001,WALLET,DEBIT,CASE_008232,SYNTHETIC_PROTOTYPE
TXN_0077814,2025-10-30 12:54:15,ACC_018494,ACC_015097,4071,RTGS,DEBIT,CASE_008232,SYNTHETIC_PROTOTYPE
TXN_0077815,2025-10-30 14:25:15,ACC_015097,ACC_004091,3826,CARD,DEBIT,CASE_008232,SYNTHETIC_PROTOTYPE
TXN_0077816,2025-10-30 14:37:15,ACC_004091,ACC_017758,3017,WALLET,DEBIT,CASE_008232,SYNTHETIC_PROTOTYPE
TXN_0077817,2025-10-30 10:27:19,VICTIM_CASE_008233,ACC_000469,29174,CARD,CREDIT,CASE_008233,SYNTHETIC_PROTOTYPE
TXN_0077818,2025-10-30 11:01:19,ACC_000469,ACC_017468,9182,RTGS,DEBIT,CASE_008233,SYNTHETIC_PROTOTYPE
TXN_0077819,2025-10-30 11:28:19,ACC_017468,ACC_004909,814,WALLET,DEBIT,CASE_008233,SYNTHETIC_PROTOTYPE
TXN_0077820,2025-10-30 11:57:19,ACC_004909,ACC_017468,2128,WALLET,DEBIT,CASE_008233,SYNTHETIC_PROTOTYPE
TXN_0077821,2025-10-30 12:13:19,ACC_017468,ACC_013926,3862,UPI,DEBIT,CASE_008233,SYNTHETIC_PROTOTYPE
TXN_0077822,2025-10-30 13:25:19,ACC_013926,ACC_017468,2957,NEFT,DEBIT,CASE_008233,SYNTHETIC_PROTOTYPE
TXN_0077823,2025-10-30 14:44:19,ACC_017468,ACC_015036,3597,WALLET,DEBIT,CASE_008233,SYNTHETIC_PROTOTYPE
TXN_0077824,2025-10-30 14:53:19,ACC_015036,ACC_017468,500,UPI,DEBIT,CASE_008233,SYNTHETIC_PROTOTYPE
TXN_0077825,2025-10-30 15:19:19,ACC_017468,ACC_016794,1770,CARD,DEBIT,CASE_008233,SYNTHETIC_PROTOTYPE
TXN_0077826,2025-10-30 16:37:19,ACC_016794,ACC_017468,1425,IMPS,DEBIT,CASE_008233,SYNTHETIC_PROTOTYPE
TXN_0077827,2025-10-30 11:12:26,VICTIM_CASE_008234,ACC_008737,13571,UPI,CREDIT,CASE_008234,SYNTHETIC_PROTOTYPE
TXN_0077828,2025-10-30 12:22:26,ACC_008737,ACC_008220,872,UPI,DEBIT,CASE_008234,SYNTHETIC_PROTOTYPE
TXN_0077829,2025-10-30 13:30:26,ACC_008220,ACC_002510,2797,WALLET,DEBIT,CASE_008234,SYNTHETIC_PROTOTYPE
TXN_0077830,2025-10-30 13:51:26,ACC_002510,ACC_008220,4324,CARD,DEBIT,CASE_008234,SYNTHETIC_PROTOTYPE
TXN_0077831,2025-10-30 15:04:26,ACC_008220,ACC_004960,1744,RTGS,DEBIT,CASE_008234,SYNTHETIC_PROTOTYPE
TXN_0077832,2025-10-30 16:15:26,ACC_004960,ACC_008220,500,IMPS,DEBIT,CASE_008234,SYNTHETIC_PROTOTYPE
TXN_0077833,2025-10-30 16:27:26,ACC_008220,ACC_014789,1499,UPI,DEBIT,CASE_008234,SYNTHETIC_PROTOTYPE
TXN_0077834,2025-10-30 17:53:26,ACC_014789,ACC_008220,500,WALLET,DEBIT,CASE_008234,SYNTHETIC_PROTOTYPE
TXN_0077835,2025-10-30 19:14:26,ACC_008220,ACC_008749,500,RTGS,DEBIT,CASE_008234,SYNTHETIC_PROTOTYPE
TXN_0077836,2025-10-30 19:26:26,ACC_008749,ACC_008220,500,RTGS,DEBIT,CASE_008234,SYNTHETIC_PROTOTYPE
TXN_0077837,2025-10-30 20:13:26,ACC_008220,ACC_007678,500,WALLET,DEBIT,CASE_008234,SYNTHETIC_PROTOTYPE
TXN_0077838,2025-10-30 20:25:26,ACC_007678,ACC_008220,500,RTGS,DEBIT,CASE_008234,SYNTHETIC_PROTOTYPE
TXN_0077839,2025-10-30 11:33:21,VICTIM_CASE_008235,ACC_001805,76301,UPI,CREDIT,CASE_008235,SYNTHETIC_PROTOTYPE
TXN_0077840,2025-10-30 11:47:21,ACC_001805,ACC_001249,20609,UPI,DEBIT,CASE_008235,SYNTHETIC_PROTOTYPE
TXN_0077841,2025-10-30 12:11:21,ACC_001249,ACC_014418,19634,RTGS,DEBIT,CASE_008235,SYNTHETIC_PROTOTYPE
TXN_0077842,2025-10-30 12:48:21,ACC_014418,ACC_001249,5746,WALLET,DEBIT,CASE_008235,SYNTHETIC_PROTOTYPE
TXN_0077843,2025-10-30 13:22:21,ACC_001249,ACC_000430,2725,WALLET,DEBIT,CASE_008235,SYNTHETIC_PROTOTYPE
TXN_0077844,2025-10-30 14:11:21,ACC_000430,ACC_001249,12143,IMPS,DEBIT,CASE_008235,SYNTHETIC_PROTOTYPE
TXN_0077845,2025-10-30 15:28:21,ACC_001249,ACC_012619,5555,WALLET,DEBIT,CASE_008235,SYNTHETIC_PROTOTYPE
TXN_0077846,2025-10-30 12:04:33,VICTIM_CASE_008236,ACC_006812,19122,IMPS,CREDIT,CASE_008236,SYNTHETIC_PROTOTYPE
TXN_0077847,2025-10-30 13:10:33,ACC_006812,ACC_012791,8365,CARD,DEBIT,CASE_008236,SYNTHETIC_PROTOTYPE
TXN_0077848,2025-10-30 14:16:33,ACC_012791,ACC_013129,2762,UPI,DEBIT,CASE_008236,SYNTHETIC_PROTOTYPE
TXN_0077849,2025-10-30 15:34:33,ACC_013129,ACC_012791,1661,CARD,DEBIT,CASE_008236,SYNTHETIC_PROTOTYPE
TXN_0077850,2025-10-30 15:49:33,ACC_012791,ACC_013909,1990,UPI,DEBIT,CASE_008236,SYNTHETIC_PROTOTYPE
TXN_0077851,2025-10-30 17:13:33,ACC_013909,ACC_012791,1787,CARD,DEBIT,CASE_008236,SYNTHETIC_PROTOTYPE
TXN_0077852,2025-10-30 17:38:33,ACC_012791,ACC_006661,1082,UPI,DEBIT,CASE_008236,SYNTHETIC_PROTOTYPE
TXN_0077853,2025-10-30 19:04:33,ACC_006661,ACC_012791,500,CARD,DEBIT,CASE_008236,SYNTHETIC_PROTOTYPE
TXN_0077854,2025-10-30 19:51:33,ACC_012791,ACC_016447,500,NEFT,DEBIT,CASE_008236,SYNTHETIC_PROTOTYPE
TXN_0077855,2025-10-30 20:18:33,ACC_016447,ACC_012791,500,CARD,DEBIT,CASE_008236,SYNTHETIC_PROTOTYPE
TXN_0077856,2025-10-30 20:31:33,ACC_012791,ACC_010143,500,RTGS,DEBIT,CASE_008236,SYNTHETIC_PROTOTYPE
TXN_0077857,2025-10-30 21:33:33,ACC_010143,ACC_012791,500,WALLET,DEBIT,CASE_008236,SYNTHETIC_PROTOTYPE
TXN_0077858,2025-10-30 12:51:51,VICTIM_CASE_008237,ACC_014829,16875,UPI,CREDIT,CASE_008237,SYNTHETIC_PROTOTYPE
TXN_0077859,2025-10-30 13:12:51,ACC_014829,ACC_017793,2996,WALLET,DEBIT,CASE_008237,SYNTHETIC_PROTOTYPE
TXN_0077860,2025-10-30 14:31:51,ACC_017793,ACC_010460,2042,WALLET,DEBIT,CASE_008237,SYNTHETIC_PROTOTYPE
TXN_0077861,2025-10-30 14:56:51,ACC_010460,ACC_017793,5090,CARD,DEBIT,CASE_008237,SYNTHETIC_PROTOTYPE
TXN_0077862,2025-10-30 16:19:51,ACC_017793,ACC_011342,1029,RTGS,DEBIT,CASE_008237,SYNTHETIC_PROTOTYPE
TXN_0077863,2025-10-30 17:41:51,ACC_011342,ACC_017793,2569,WALLET,DEBIT,CASE_008237,SYNTHETIC_PROTOTYPE
TXN_0077864,2025-10-30 18:29:51,ACC_017793,ACC_008413,576,CARD,DEBIT,CASE_008237,SYNTHETIC_PROTOTYPE
TXN_0077865,2025-10-30 19:22:51,ACC_008413,ACC_017793,770,IMPS,DEBIT,CASE_008237,SYNTHETIC_PROTOTYPE
TXN_0077866,2025-10-30 20:33:51,ACC_017793,ACC_017860,500,NEFT,DEBIT,CASE_008237,SYNTHETIC_PROTOTYPE
TXN_0077867,2025-10-30 21:12:51,ACC_017860,ACC_017793,500,RTGS,DEBIT,CASE_008237,SYNTHETIC_PROTOTYPE
TXN_0077868,2025-10-30 21:31:51,ACC_017793,ACC_005865,500,UPI,DEBIT,CASE_008237,SYNTHETIC_PROTOTYPE
TXN_0077869,2025-10-30 22:05:51,ACC_005865,ACC_017793,500,WALLET,DEBIT,CASE_008237,SYNTHETIC_PROTOTYPE
TXN_0077870,2025-10-30 22:11:51,ACC_017793,ACC_004481,500,NEFT,DEBIT,CASE_008237,SYNTHETIC_PROTOTYPE
TXN_0077871,2025-10-30 13:54:57,VICTIM_CASE_008238,ACC_010006,19361,CARD,CREDIT,CASE_008238,SYNTHETIC_PROTOTYPE
TXN_0077872,2025-10-30 15:08:57,ACC_010006,ACC_012296,6846,IMPS,DEBIT,CASE_008238,SYNTHETIC_PROTOTYPE
TXN_0077873,2025-10-30 15:38:57,ACC_012296,ACC_016354,4775,IMPS,DEBIT,CASE_008238,SYNTHETIC_PROTOTYPE
TXN_0077874,2025-10-30 16:38:57,ACC_016354,ACC_012296,1866,IMPS,DEBIT,CASE_008238,SYNTHETIC_PROTOTYPE
TXN_0077875,2025-10-30 17:40:57,ACC_012296,ACC_007878,1919,RTGS,DEBIT,CASE_008238,SYNTHETIC_PROTOTYPE
TXN_0077876,2025-10-30 18:31:57,ACC_007878,ACC_012296,1665,NEFT,DEBIT,CASE_008238,SYNTHETIC_PROTOTYPE
TXN_0077877,2025-10-30 19:33:57,ACC_012296,ACC_004775,500,WALLET,DEBIT,CASE_008238,SYNTHETIC_PROTOTYPE
TXN_0077878,2025-10-30 20:27:57,ACC_004775,ACC_012296,530,IMPS,DEBIT,CASE_008238,SYNTHETIC_PROTOTYPE
TXN_0077879,2025-10-30 20:54:57,ACC_012296,ACC_007941,500,CARD,DEBIT,CASE_008238,SYNTHETIC_PROTOTYPE
TXN_0077880,2025-10-30 21:15:57,ACC_007941,ACC_012296,500,RTGS,DEBIT,CASE_008238,SYNTHETIC_PROTOTYPE
TXN_0077881,2025-10-30 22:12:57,ACC_012296,ACC_011337,500,RTGS,DEBIT,CASE_008238,SYNTHETIC_PROTOTYPE
TXN_0077882,2025-10-30 14:02:04,VICTIM_CASE_008239,ACC_010126,61453,UPI,CREDIT,CASE_008239,SYNTHETIC_PROTOTYPE
TXN_0077883,2025-10-30 15:28:04,ACC_010126,ACC_005417,14218,RTGS,DEBIT,CASE_008239,SYNTHETIC_PROTOTYPE
TXN_0077884,2025-10-30 16:22:04,ACC_005417,ACC_018428,9450,WALLET,DEBIT,CASE_008239,SYNTHETIC_PROTOTYPE
TXN_0077885,2025-10-30 16:39:04,ACC_018428,ACC_005417,7882,UPI,DEBIT,CASE_008239,SYNTHETIC_PROTOTYPE
TXN_0077886,2025-10-30 16:52:04,ACC_005417,ACC_000867,3593,CARD,DEBIT,CASE_008239,SYNTHETIC_PROTOTYPE
TXN_0077887,2025-10-30 16:58:04,ACC_000867,ACC_005417,5488,NEFT,DEBIT,CASE_008239,SYNTHETIC_PROTOTYPE
TXN_0077888,2025-10-30 17:56:04,ACC_005417,ACC_002026,5266,IMPS,DEBIT,CASE_008239,SYNTHETIC_PROTOTYPE
TXN_0077889,2025-10-30 19:25:04,ACC_002026,ACC_005417,3871,CARD,DEBIT,CASE_008239,SYNTHETIC_PROTOTYPE
TXN_0077890,2025-10-30 20:24:04,ACC_005417,ACC_002224,847,IMPS,DEBIT,CASE_008239,SYNTHETIC_PROTOTYPE
TXN_0077891,2025-10-30 21:20:04,ACC_002224,ACC_005417,1137,UPI,DEBIT,CASE_008239,SYNTHETIC_PROTOTYPE
TXN_0077892,2025-10-30 21:49:04,ACC_005417,ACC_001782,3599,IMPS,DEBIT,CASE_008239,SYNTHETIC_PROTOTYPE
TXN_0077893,2025-10-30 23:18:04,ACC_001782,ACC_005417,1608,IMPS,DEBIT,CASE_008239,SYNTHETIC_PROTOTYPE
TXN_0077894,2025-10-30 14:54:23,VICTIM_CASE_008240,ACC_012481,46537,UPI,CREDIT,CASE_008240,SYNTHETIC_PROTOTYPE
TXN_0077895,2025-10-30 15:38:23,ACC_012481,ACC_013142,6335,UPI,DEBIT,CASE_008240,SYNTHETIC_PROTOTYPE
TXN_0077896,2025-10-30 17:08:23,ACC_013142,ACC_002742,14722,IMPS,DEBIT,CASE_008240,SYNTHETIC_PROTOTYPE
TXN_0077897,2025-10-30 17:14:23,ACC_002742,ACC_013142,10922,UPI,DEBIT,CASE_008240,SYNTHETIC_PROTOTYPE
TXN_0077898,2025-10-30 17:22:23,ACC_013142,ACC_015615,1638,RTGS,DEBIT,CASE_008240,SYNTHETIC_PROTOTYPE
TXN_0077899,2025-10-30 17:45:23,ACC_015615,ACC_013142,4645,UPI,DEBIT,CASE_008240,SYNTHETIC_PROTOTYPE
TXN_0077900,2025-10-30 18:18:23,ACC_013142,ACC_014494,2468,RTGS,DEBIT,CASE_008240,SYNTHETIC_PROTOTYPE
TXN_0077901,2025-10-30 18:34:23,ACC_014494,ACC_013142,2557,RTGS,DEBIT,CASE_008240,SYNTHETIC_PROTOTYPE
TXN_0077902,2025-10-30 19:58:23,ACC_013142,ACC_014527,500,IMPS,DEBIT,CASE_008240,SYNTHETIC_PROTOTYPE
TXN_0077903,2025-10-30 21:24:23,ACC_014527,ACC_013142,778,NEFT,DEBIT,CASE_008240,SYNTHETIC_PROTOTYPE
TXN_0077904,2025-10-30 17:37:04,VICTIM_CASE_008241,ACC_009233,20742,UPI,CREDIT,CASE_008241,SYNTHETIC_PROTOTYPE
TXN_0077905,2025-10-30 19:01:04,ACC_009233,ACC_002302,5173,CARD,DEBIT,CASE_008241,SYNTHETIC_PROTOTYPE
TXN_0077906,2025-10-30 19:48:04,ACC_002302,ACC_014926,4639,RTGS,DEBIT,CASE_008241,SYNTHETIC_PROTOTYPE
TXN_0077907,2025-10-30 20:20:04,ACC_014926,ACC_009892,4096,CARD,DEBIT,CASE_008241,SYNTHETIC_PROTOTYPE
TXN_0077908,2025-10-30 20:45:04,ACC_009892,ACC_002302,2110,WALLET,DEBIT,CASE_008241,SYNTHETIC_PROTOTYPE
TXN_0077909,2025-10-30 21:54:04,ACC_002302,ACC_014028,1700,CARD,DEBIT,CASE_008241,SYNTHETIC_PROTOTYPE
TXN_0077910,2025-10-30 23:04:04,ACC_014028,ACC_002302,500,NEFT,DEBIT,CASE_008241,SYNTHETIC_PROTOTYPE
TXN_0077911,2025-10-30 23:16:04,ACC_002302,ACC_014926,500,WALLET,DEBIT,CASE_008241,SYNTHETIC_PROTOTYPE
TXN_0077912,2025-10-31 00:36:04,ACC_014926,ACC_004825,515,CARD,DEBIT,CASE_008241,SYNTHETIC_PROTOTYPE
TXN_0077913,2025-10-31 01:25:04,ACC_004825,ACC_014926,500,UPI,DEBIT,CASE_008241,SYNTHETIC_PROTOTYPE
TXN_0077914,2025-10-31 02:16:04,ACC_014926,ACC_004118,500,IMPS,DEBIT,CASE_008241,SYNTHETIC_PROTOTYPE
TXN_0077915,2025-10-31 03:36:04,ACC_004118,ACC_014926,500,RTGS,DEBIT,CASE_008241,SYNTHETIC_PROTOTYPE
TXN_0077916,2025-10-31 03:47:04,ACC_014926,ACC_012212,500,WALLET,DEBIT,CASE_008241,SYNTHETIC_PROTOTYPE
TXN_0077917,2025-10-30 20:55:08,VICTIM_CASE_008242,ACC_000093,126153,IMPS,CREDIT,CASE_008242,SYNTHETIC_PROTOTYPE
TXN_0077918,2025-10-30 21:56:08,ACC_000093,ACC_016826,5296,RTGS,DEBIT,CASE_008242,SYNTHETIC_PROTOTYPE
TXN_0077919,2025-10-30 23:10:08,ACC_016826,ACC_003020,13169,WALLET,DEBIT,CASE_008242,SYNTHETIC_PROTOTYPE
TXN_0077920,2025-10-31 00:29:08,ACC_003020,ACC_016826,16167,CARD,DEBIT,CASE_008242,SYNTHETIC_PROTOTYPE
TXN_0077921,2025-10-31 01:20:08,ACC_016826,ACC_002670,29928,WALLET,DEBIT,CASE_008242,SYNTHETIC_PROTOTYPE
TXN_0077922,2025-10-31 01:30:08,ACC_002670,ACC_016826,12992,CARD,DEBIT,CASE_008242,SYNTHETIC_PROTOTYPE
TXN_0077923,2025-10-31 02:18:08,ACC_016826,ACC_004079,16772,NEFT,DEBIT,CASE_008242,SYNTHETIC_PROTOTYPE
TXN_0077924,2025-10-30 22:57:17,VICTIM_CASE_008243,ACC_018442,39085,UPI,CREDIT,CASE_008243,SYNTHETIC_PROTOTYPE
TXN_0077925,2025-10-31 00:21:17,ACC_018442,ACC_008735,12154,NEFT,DEBIT,CASE_008243,SYNTHETIC_PROTOTYPE
TXN_0077926,2025-10-31 01:13:17,ACC_008735,ACC_005202,7357,NEFT,DEBIT,CASE_008243,SYNTHETIC_PROTOTYPE
TXN_0077927,2025-10-31 02:33:17,ACC_005202,ACC_006335,7060,CARD,DEBIT,CASE_008243,SYNTHETIC_PROTOTYPE
TXN_0077928,2025-10-31 02:43:17,ACC_006335,ACC_008735,4688,CARD,DEBIT,CASE_008243,SYNTHETIC_PROTOTYPE
TXN_0077929,2025-10-31 03:21:17,ACC_008735,ACC_005202,827,CARD,DEBIT,CASE_008243,SYNTHETIC_PROTOTYPE
