withdrawal_id,account_id,atm_id,timestamp,amount,case_id,source_type
W_0030058,ACC_018056,SYN_ATM_17481,2025-11-18 20:16:03,68092,,SYNTHETIC_PROTOTYPE
W_0014195,ACC_000075,SYN_ATM_08117,2025-11-18 20:29:04,6986,,SYNTHETIC_PROTOTYPE
W_0032255,ACC_009578,SYN_ATM_02101,2025-11-18 20:53:16,58936,,SYNTHETIC_PROTOTYPE
W_0015992,ACC_007785,SYN_ATM_06403,2025-11-18 21:23:16,51153,,SYNTHETIC_PROTOTYPE
W_0026788,ACC_008568,SYN_ATM_01305,2025-11-18 22:38:22,13224,,SYNTHETIC_PROTOTYPE
W_0021432,ACC_012369,SYN_ATM_16210,2025-11-18 22:44:23,10222,,SYNTHETIC_PROTOTYPE
W_0016741,ACC_013969,SYN_ATM_18991,2025-11-18 22:45:59,13568,,SYNTHETIC_PROTOTYPE
W_0028234,ACC_014792,SYN_ATM_11781,2025-11-18 23:16:41,3425,,SYNTHETIC_PROTOTYPE
W_0016204,ACC_003829,SYN_ATM_16531,2025-11-19 00:04:15,29208,,SYNTHETIC_PROTOTYPE
W_0024354,ACC_018030,SYN_ATM_16465,2025-11-19 00:10:34,20058,,SYNTHETIC_PROTOTYPE
W_0019581,ACC_019440,SYN_ATM_04305,2025-11-19 00:44:38,2612,,SYNTHETIC_PROTOTYPE
W_0030666,ACC_007133,SYN_ATM_08250,2025-11-19 00:59:15,56895,,SYNTHETIC_PROTOTYPE
W_0023412,ACC_017699,SYN_ATM_16634,2025-11-19 02:05:03,27880,,SYNTHETIC_PROTOTYPE
W_0014478,ACC_015142,SYN_ATM_14463,2025-11-19 02:17:31,22571,,SYNTHETIC_PROTOTYPE
W_0016682,ACC_012288,SYN_ATM_08656,2025-11-19 02:20:04,16190,,SYNTHETIC_PROTOTYPE
W_0025463,ACC_000481,SYN_ATM_16264,2025-11-19 02:50:54,3042,,SYNTHETIC_PROTOTYPE
W_0017260,ACC_018609,SYN_ATM_06006,2025-11-19 03:39:15,9496,,SYNTHETIC_PROTOTYPE
W_0035785,ACC_011343,SYN_ATM_00968,2025-11-19 04:13:07,16749,,SYNTHETIC_PROTOTYPE
W_0033335,ACC_014284,SYN_ATM_08852,2025-11-19 04:18:38,43766,,SYNTHETIC_PROTOTYPE
W_0018025,ACC_006096,SYN_ATM_14489,2025-11-19 04:39:10,34320,,SYNTHETIC_PROTOTYPE
W_0031476,ACC_016507,SYN_ATM_12029,2025-11-19 05:37:26,27631,,SYNTHETIC_PROTOTYPE
W_0027472,ACC_000809,SYN_ATM_11631,2025-11-19 05:53:04,24134,,SYNTHETIC_PROTOTYPE
W_0016102,ACC_018583,SYN_ATM_00335,2025-11-19 06:06:41,18930,,SYNTHETIC_PROTOTYPE
W_0015491,ACC_017843,SYN_ATM_03534,2025-11-19 06:54:21,67173,,SYNTHETIC_PROTOTYPE
W_0035104,ACC_010671,SYN_ATM_01334,2025-11-19 07:51:13,24916,,SYNTHETIC_PROTOTYPE
W_0032448,ACC_015062,SYN_ATM_11932,2025-11-19 08:09:15,43597,,SYNTHETIC_PROTOTYPE
W_0029822,ACC_004155,SYN_ATM_02450,2025-11-19 08:18:14,5096,,SYNTHETIC_PROTOTYPE
W_0021456,ACC_013653,SYN_ATM_08856,2025-11-19 08:36:11,17648,,SYNTHETIC_PROTOTYPE
W_0011586,ACC_003317,SYN_ATM_09878,2025-11-19 09:18:14,32928,,SYNTHETIC_PROTOTYPE
W_0016309,ACC_008922,SYN_ATM_14066,2025-11-19 10:00:59,8749,,SYNTHETIC_PROTOTYPE
W_0035394,ACC_003650,SYN_ATM_07926,2025-11-19 10:44:21,54984,,SYNTHETIC_PROTOTYPE
W_0024298,ACC_014387,SYN_ATM_14882,2025-11-19 10:47:20,20180,,SYNTHETIC_PROTOTYPE
W_0010815,ACC_018698,SYN_ATM_18898,2025-11-19 10:52:38,25290,,SYNTHETIC_PROTOTYPE
W_0026708,ACC_012311,SYN_ATM_09817,2025-11-19 11:00:16,5761,,SYNTHETIC_PROTOTYPE
W_0023661,ACC_010891,SYN_ATM_14912,2025-11-19 12:54:02,30465,,SYNTHETIC_PROTOTYPE
W_0029694,ACC_011296,SYN_ATM_19401,2025-11-19 13:25:04,40813,,SYNTHETIC_PROTOTYPE
W_0033873,ACC_005584,SYN_ATM_03603,2025-11-19 13:54:13,217783,,SYNTHETIC_PROTOTYPE
W_0026526,ACC_007707,SYN_ATM_13536,2025-11-19 13:57:39,70046,,SYNTHETIC_PROTOTYPE
W_0017918,ACC_017437,SYN_ATM_04222,2025-11-19 14:28:06,250000,,SYNTHETIC_PROTOTYPE
W_0034971,ACC_011217,SYN_ATM_11761,2025-11-19 15:01:12,85201,,SYNTHETIC_PROTOTYPE
W_0032926,ACC_017214,SYN_ATM_16902,2025-11-19 15:07:09,34805,,SYNTHETIC_PROTOTYPE
W_0033862,ACC_005533,SYN_ATM_07509,2025-11-19 15:20:19,10710,,SYNTHETIC_PROTOTYPE
W_0020827,ACC_019038,SYN_ATM_02721,2025-11-19 16:04:25,9438,,SYNTHETIC_PROTOTYPE
W_0032949,ACC_015286,SYN_ATM_11219,2025-11-19 16:04:39,19990,,SYNTHETIC_PROTOTYPE
W_0020558,ACC_003501,SYN_ATM_15010,2025-11-19 16:25:19,49536,,SYNTHETIC_PROTOTYPE
W_0027775,ACC_019020,SYN_ATM_03127,2025-11-19 17:13:51,125270,,SYNTHETIC_PROTOTYPE
W_0014451,ACC_005699,SYN_ATM_03425,2025-11-19 17:36:10,2883,,SYNTHETIC_PROTOTYPE
W_0025507,ACC_018046,SYN_ATM_10794,2025-11-19 17:48:32,41026,,SYNTHETIC_PROTOTYPE
W_0015313,ACC_011358,SYN_ATM_18098,2025-11-19 18:01:22,167594,,SYNTHETIC_PROTOTYPE
W_0023071,ACC_019055,SYN_ATM_10039,2025-11-19 18:03:22,11020,,SYNTHETIC_PROTOTYPE
W_0031461,ACC_019890,SYN_ATM_01070,2025-11-19 18:20:29,7293,,SYNTHETIC_PROTOTYPE
W_0020268,ACC_003795,SYN_ATM_17785,2025-11-19 18:27:42,17337,,SYNTHETIC_PROTOTYPE
W_0016086,ACC_011418,SYN_ATM_07530,2025-11-19 18:30:59,48785,,SYNTHETIC_PROTOTYPE
W_0010283,ACC_019448,SYN_ATM_00471,2025-11-19 19:36:48,30801,,SYNTHETIC_PROTOTYPE
W_0021035,ACC_010236,SYN_ATM_00672,2025-11-19 19:43:42,11684,,SYNTHETIC_PROTOTYPE
W_0025078,ACC_013590,SYN_ATM_03859,2025-11-19 19:52:37,47557,,SYNTHETIC_PROTOTYPE
W_0030876,ACC_015215,SYN_ATM_19781,2025-11-19 20:07:53,46713,,SYNTHETIC_PROTOTYPE
W_0023571,ACC_005707,SYN_ATM_09788,2025-11-19 20:22:57,6435,,SYNTHETIC_PROTOTYPE
W_0022064,ACC_002572,SYN_ATM_13478,2025-11-19 20:28:22,31336,,SYNTHETIC_PROTOTYPE
W_0034254,ACC_016240,SYN_ATM_15113,2025-11-19 20:29:02,42318,,SYNTHETIC_PROTOTYPE
W_0020456,ACC_018988,SYN_ATM_11894,2025-11-19 20:39:00,19271,,SYNTHETIC_PROTOTYPE
W_0016657,ACC_001052,SYN_ATM_14604,2025-11-19 20:49:54,16982,,SYNTHETIC_PROTOTYPE
W_0022919,ACC_003970,SYN_ATM_19724,2025-11-19 21:31:07,84222,,SYNTHETIC_PROTOTYPE
W_0021203,ACC_012063,SYN_ATM_12971,2025-11-19 21:31:46,25852,,SYNTHETIC_PROTOTYPE
W_0031348,ACC_015217,SYN_ATM_13854,2025-11-19 21:37:51,55066,,SYNTHETIC_PROTOTYPE
W_0028902,ACC_014079,SYN_ATM_18043,2025-11-19 22:02:02,32085,,SYNTHETIC_PROTOTYPE
W_0021531,ACC_017216,SYN_ATM_11019,2025-11-19 22:13:46,20689,,SYNTHETIC_PROTOTYPE
W_0023963,ACC_017192,SYN_ATM_09656,2025-11-19 22:56:41,158782,,SYNTHETIC_PROTOTYPE
W_0030132,ACC_012146,SYN_ATM_06757,2025-11-19 23:12:25,29104,,SYNTHETIC_PROTOTYPE
W_0033321,ACC_016635,SYN_ATM_05421,2025-11-19 23:27:11,18551,,SYNTHETIC_PROTOTYPE
W_0035079,ACC_002023,SYN_ATM_09325,2025-11-19 23:53:14,69683,,SYNTHETIC_PROTOTYPE
W_0022121,ACC_013420,SYN_ATM_00158,2025-11-20 00:27:46,4241,,SYNTHETIC_PROTOTYPE
W_0031609,ACC_015973,SYN_ATM_16943,2025-11-20 00:30:08,20096,,SYNTHETIC_PROTOTYPE
W_0018617,ACC_019448,SYN_ATM_00539,2025-11-20 01:11:03,10458,,SYNTHETIC_PROTOTYPE
W_0022056,ACC_003640,SYN_ATM_10499,2025-11-20 01:38:43,38708,,SYNTHETIC_PROTOTYPE
W_0035445,ACC_003175,SYN_ATM_01229,2025-11-20 01:55:18,10360,,SYNTHETIC_PROTOTYPE
W_0012732,ACC_004095,SYN_ATM_03237,2025-11-20 02:13:02,25062,,SYNTHETIC_PROTOTYPE
W_0016452,ACC_017359,SYN_ATM_12918,2025-11-20 02:13:06,26937,,SYNTHETIC_PROTOTYPE
W_0019681,ACC_011779,SYN_ATM_16789,2025-11-20 02:25:02,37813,,SYNTHETIC_PROTOTYPE
W_0034163,ACC_001407,SYN_ATM_12286,2025-11-20 03:01:29,7180,,SYNTHETIC_PROTOTYPE
W_0010125,ACC_015101,SYN_ATM_01875,2025-11-20 03:43:35,28096,,SYNTHETIC_PROTOTYPE
W_0031995,ACC_004233,SYN_ATM_19479,2025-11-20 04:07:39,15934,,SYNTHETIC_PROTOTYPE
W_0022357,ACC_013118,SYN_ATM_12817,2025-11-20 04:42:47,16921,,SYNTHETIC_PROTOTYPE
W_0024308,ACC_004890,SYN_ATM_13515,2025-11-20 04:53:45,14296,,SYNTHETIC_PROTOTYPE
W_0018464,ACC_018414,SYN_ATM_18563,2025-11-20 05:17:51,94519,,SYNTHETIC_PROTOTYPE
W_0033907,ACC_008139,SYN_ATM_13687,2025-11-20 05:31:14,46572,,SYNTHETIC_PROTOTYPE
W_0026011,ACC_016225,SYN_ATM_09806,2025-11-20 05:46:44,36592,,SYNTHETIC_PROTOTYPE
W_0012348,ACC_005857,SYN_ATM_11089,2025-11-20 06:32:31,21520,,SYNTHETIC_PROTOTYPE
W_0035375,ACC_014266,SYN_ATM_05151,2025-11-20 07:09:43,20720,,SYNTHETIC_PROTOTYPE
W_0012861,ACC_007979,SYN_ATM_15837,2025-11-20 08:12:24,24582,,SYNTHETIC_PROTOTYPE
W_0016954,ACC_003482,SYN_ATM_02850,2025-11-20 08:25:36,187671,,SYNTHETIC_PROTOTYPE
W_0025257,ACC_010636,SYN_ATM_09446,2025-11-20 09:13:14,182239,,SYNTHETIC_PROTOTYPE
W_0024307,ACC_012193,SYN_ATM_19543,2025-11-20 09:13:41,65662,,SYNTHETIC_PROTOTYPE
W_0032418,ACC_018776,SYN_ATM_04882,2025-11-20 09:47:18,13651,,SYNTHETIC_PROTOTYPE
W_0028779,ACC_006829,SYN_ATM_13653,2025-11-20 09:49:42,19867,,SYNTHETIC_PROTOTYPE
W_0030908,ACC_013841,SYN_ATM_01266,2025-11-20 10:29:36,35495,,SYNTHETIC_PROTOTYPE
W_0012768,ACC_019241,SYN_ATM_13624,2025-11-20 10:39:19,69891,,SYNTHETIC_PROTOTYPE
W_0018502,ACC_018597,SYN_ATM_00368,2025-11-20 10:53:27,38687,,SYNTHETIC_PROTOTYPE
W_0011743,ACC_007721,SYN_ATM_03824,2025-11-20 11:00:11,110616,,SYNTHETIC_PROTOTYPE
W_0013373,ACC_018610,SYN_ATM_10750,2025-11-20 11:03:26,59031,,SYNTHETIC_PROTOTYPE
W_0032478,ACC_003559,SYN_ATM_10590,2025-11-20 11:37:21,19859,,SYNTHETIC_PROTOTYPE
W_0023360,ACC_005699,SYN_ATM_03518,2025-11-20 11:39:03,22019,,SYNTHETIC_PROTOTYPE
W_0020698,ACC_016235,SYN_ATM_08787,2025-11-20 12:30:35,11802,,SYNTHETIC_PROTOTYPE
W_0011047,ACC_007901,SYN_ATM_01052,2025-11-20 12:49:53,20903,,SYNTHETIC_PROTOTYPE
W_0030914,ACC_014042,SYN_ATM_15541,2025-11-20 13:23:36,7342,,SYNTHETIC_PROTOTYPE
W_0014423,ACC_012269,SYN_ATM_18353,2025-11-20 13:39:40,48630,,SYNTHETIC_PROTOTYPE
W_0018587,ACC_019901,SYN_ATM_17934,2025-11-20 13:40:37,32388,,SYNTHETIC_PROTOTYPE
W_0019695,ACC_018607,SYN_ATM_16931,2025-11-20 13:51:24,5667,,SYNTHETIC_PROTOTYPE
W_0022773,ACC_017013,SYN_ATM_03095,2025-11-20 14:05:29,250000,,SYNTHETIC_PROTOTYPE
W_0018958,ACC_008093,SYN_ATM_03579,2025-11-20 14:23:06,39010,,SYNTHETIC_PROTOTYPE
W_0033198,ACC_016253,SYN_ATM_13559,2025-11-20 14:30:06,8325,,SYNTHETIC_PROTOTYPE
W_0029136,ACC_009031,SYN_ATM_04752,2025-11-20 14:37:05,17158,,SYNTHETIC_PROTOTYPE
W_0016201,ACC_013677,SYN_ATM_18719,2025-11-20 15:13:26,24630,,SYNTHETIC_PROTOTYPE
W_0033576,ACC_015002,SYN_ATM_14501,2025-11-20 15:16:00,37464,,SYNTHETIC_PROTOTYPE
W_0014501,ACC_014313,SYN_ATM_00735,2025-11-20 15:24:15,19146,,SYNTHETIC_PROTOTYPE
W_0014143,ACC_008239,SYN_ATM_15465,2025-11-20 15:37:23,122717,,SYNTHETIC_PROTOTYPE
W_0020371,ACC_018112,SYN_ATM_14727,2025-11-20 17:04:47,16401,,SYNTHETIC_PROTOTYPE
W_0035013,ACC_010449,SYN_ATM_03233,2025-11-20 17:19:07,46033,,SYNTHETIC_PROTOTYPE
W_0024519,ACC_006107,SYN_ATM_15310,2025-11-20 17:58:14,112243,,SYNTHETIC_PROTOTYPE
W_0014658,ACC_013718,SYN_ATM_10999,2025-11-20 18:21:50,13804,,SYNTHETIC_PROTOTYPE
W_0015172,ACC_012479,SYN_ATM_10588,2025-11-20 19:05:35,11087,,SYNTHETIC_PROTOTYPE
W_0022044,ACC_010537,SYN_ATM_02716,2025-11-20 19:13:09,40415,,SYNTHETIC_PROTOTYPE
W_0025418,ACC_007389,SYN_ATM_07164,2025-11-20 19:14:29,35299,,SYNTHETIC_PROTOTYPE
W_0023182,ACC_014841,SYN_ATM_06977,2025-11-20 19:26:14,32481,,SYNTHETIC_PROTOTYPE
W_0010733,ACC_005126,SYN_ATM_11721,2025-11-20 19:34:05,32567,,SYNTHETIC_PROTOTYPE
W_0010408,ACC_013319,SYN_ATM_19679,2025-11-20 19:59:14,26173,,SYNTHETIC_PROTOTYPE
W_0034088,ACC_018746,SYN_ATM_12430,2025-11-20 20:15:27,50819,,SYNTHETIC_PROTOTYPE
W_0027320,ACC_017180,SYN_ATM_17663,2025-11-20 20:25:28,46714,,SYNTHETIC_PROTOTYPE
W_0029160,ACC_005989,SYN_ATM_13353,2025-11-20 20:51:47,23759,,SYNTHETIC_PROTOTYPE
W_0018259,ACC_007876,SYN_ATM_03315,2025-11-20 20:54:44,36001,,SYNTHETIC_PROTOTYPE
W_0031806,ACC_017488,SYN_ATM_16467,2025-11-20 21:42:40,4687,,SYNTHETIC_PROTOTYPE
W_0012607,ACC_006169,SYN_ATM_02361,2025-11-20 22:15:40,97755,,SYNTHETIC_PROTOTYPE
W_0027409,ACC_001738,SYN_ATM_02759,2025-11-20 22:49:25,61069,,SYNTHETIC_PROTOTYPE
W_0030844,ACC_007518,SYN_ATM_00723,2025-11-20 23:00:21,15155,,SYNTHETIC_PROTOTYPE
W_0017215,ACC_010590,SYN_ATM_17574,2025-11-21 00:27:24,26487,,SYNTHETIC_PROTOTYPE
W_0034286,ACC_008618,SYN_ATM_02535,2025-11-21 01:09:42,5375,,SYNTHETIC_PROTOTYPE
W_0027763,ACC_003015,SYN_ATM_04416,2025-11-21 01:29:56,72118,,SYNTHETIC_PROTOTYPE
W_0029113,ACC_013754,SYN_ATM_12832,2025-11-21 01:39:55,32444,,SYNTHETIC_PROTOTYPE
W_0026642,ACC_018887,SYN_ATM_00405,2025-11-21 01:44:34,46435,,SYNTHETIC_PROTOTYPE
W_0010710,ACC_004771,SYN_ATM_19418,2025-11-21 01:44:48,18348,,SYNTHETIC_PROTOTYPE
W_0025458,ACC_009856,SYN_ATM_19087,2025-11-21 02:40:22,50520,,SYNTHETIC_PROTOTYPE
W_0032838,ACC_005922,SYN_ATM_15808,2025-11-21 02:57:08,22953,,SYNTHETIC_PROTOTYPE
W_0013264,ACC_007775,SYN_ATM_03293,2025-11-21 03:43:49,19810,,SYNTHETIC_PROTOTYPE
W_0025157,ACC_001265,SYN_ATM_06005,2025-11-21 04:58:36,84045,,SYNTHETIC_PROTOTYPE
W_0022212,ACC_005290,SYN_ATM_10032,2025-11-21 05:02:22,55315,,SYNTHETIC_PROTOTYPE
W_0013898,ACC_010488,SYN_ATM_06904,2025-11-21 05:08:59,21085,,SYNTHETIC_PROTOTYPE
W_0016640,ACC_019192,SYN_ATM_03578,2025-11-21 05:35:19,118506,,SYNTHETIC_PROTOTYPE
W_0010315,ACC_012214,SYN_ATM_13104,2025-11-21 05:36:45,31478,,SYNTHETIC_PROTOTYPE
W_0019092,ACC_018586,SYN_ATM_19202,2025-11-21 05:41:45,82730,,SYNTHETIC_PROTOTYPE
W_0028175,ACC_016075,SYN_ATM_03357,2025-11-21 05:44:59,15237,,SYNTHETIC_PROTOTYPE
W_0019683,ACC_004635,SYN_ATM_07661,2025-11-21 05:56:05,53118,,SYNTHETIC_PROTOTYPE
W_0033564,ACC_016824,SYN_ATM_05511,2025-11-21 05:58:55,164517,,SYNTHETIC_PROTOTYPE
W_0013087,ACC_014420,SYN_ATM_11421,2025-11-21 06:01:03,12217,,SYNTHETIC_PROTOTYPE
W_0029122,ACC_000260,SYN_ATM_18295,2025-11-21 06:02:56,105549,,SYNTHETIC_PROTOTYPE
W_0021319,ACC_010308,SYN_ATM_03080,2025-11-21 06:14:26,29370,,SYNTHETIC_PROTOTYPE
W_0016173,ACC_019938,SYN_ATM_06397,2025-11-21 06:17:37,28829,,SYNTHETIC_PROTOTYPE
W_0032962,ACC_003238,SYN_ATM_19122,2025-11-21 06:28:01,17445,,SYNTHETIC_PROTOTYPE
W_0022889,ACC_010267,SYN_ATM_03608,2025-11-21 06:43:53,104459,,SYNTHETIC_PROTOTYPE
W_0024322,ACC_012569,SYN_ATM_00860,2025-11-21 06:56:53,15551,,SYNTHETIC_PROTOTYPE
W_0025444,ACC_012647,SYN_ATM_12834,2025-11-21 07:04:09,5590,,SYNTHETIC_PROTOTYPE
W_0025883,ACC_013304,SYN_ATM_12908,2025-11-21 07:23:27,250000,,SYNTHETIC_PROTOTYPE
W_0022568,ACC_000919,SYN_ATM_17067,2025-11-21 07:45:00,17138,,SYNTHETIC_PROTOTYPE
W_0030618,ACC_018307,SYN_ATM_04738,2025-11-21 08:02:58,10789,,SYNTHETIC_PROTOTYPE
W_0023122,ACC_000377,SYN_ATM_08536,2025-11-21 08:09:29,17620,,SYNTHETIC_PROTOTYPE
W_0018199,ACC_012077,SYN_ATM_01543,2025-11-21 08:10:58,35185,,SYNTHETIC_PROTOTYPE
W_0030535,ACC_000691,SYN_ATM_14854,2025-11-21 08:54:31,38061,,SYNTHETIC_PROTOTYPE
W_0035037,ACC_010819,SYN_ATM_04351,2025-11-21 09:54:56,16525,,SYNTHETIC_PROTOTYPE
W_0023482,ACC_009058,SYN_ATM_02083,2025-11-21 09:55:36,8227,,SYNTHETIC_PROTOTYPE
W_0035089,ACC_009657,SYN_ATM_15836,2025-11-21 09:59:35,15598,,SYNTHETIC_PROTOTYPE
W_0021599,ACC_017105,SYN_ATM_06440,2025-11-21 10:31:24,131341,,SYNTHETIC_PROTOTYPE
W_0027222,ACC_015507,SYN_ATM_13147,2025-11-21 10:45:46,9000,,SYNTHETIC_PROTOTYPE
W_0026133,ACC_016120,SYN_ATM_02147,2025-11-21 11:03:11,15380,,SYNTHETIC_PROTOTYPE
W_0028145,ACC_010770,SYN_ATM_13121,2025-11-21 11:06:19,8029,,SYNTHETIC_PROTOTYPE
W_0035626,ACC_018186,SYN_ATM_05957,2025-11-21 11:08:52,17729,,SYNTHETIC_PROTOTYPE
W_0024433,ACC_019783,SYN_ATM_19403,2025-11-21 11:15:57,74367,,SYNTHETIC_PROTOTYPE
W_0023842,ACC_008744,SYN_ATM_03861,2025-11-21 11:26:29,2198,,SYNTHETIC_PROTOTYPE
W_0023492,ACC_013484,SYN_ATM_07063,2025-11-21 11:53:48,14703,,SYNTHETIC_PROTOTYPE
W_0025397,ACC_005997,SYN_ATM_17815,2025-11-21 12:03:12,16067,,SYNTHETIC_PROTOTYPE
W_0017910,ACC_016035,SYN_ATM_19275,2025-11-21 12:09:02,163481,,SYNTHETIC_PROTOTYPE
W_0016148,ACC_004751,SYN_ATM_01874,2025-11-21 12:14:14,21439,,SYNTHETIC_PROTOTYPE
W_0026184,ACC_019566,SYN_ATM_02905,2025-11-21 12:27:51,6683,,SYNTHETIC_PROTOTYPE
W_0021284,ACC_015178,SYN_ATM_09206,2025-11-21 12:50:38,10362,,SYNTHETIC_PROTOTYPE
W_0012783,ACC_005448,SYN_ATM_14391,2025-11-21 13:14:21,31258,,SYNTHETIC_PROTOTYPE
W_0011521,ACC_002884,SYN_ATM_06916,2025-11-21 13:17:31,97501,,SYNTHETIC_PROTOTYPE
W_0028626,ACC_006788,SYN_ATM_10292,2025-11-21 13:19:32,43163,,SYNTHETIC_PROTOTYPE
W_0017005,ACC_007819,SYN_ATM_18529,2025-11-21 13:29:08,11146,,SYNTHETIC_PROTOTYPE
W_0023643,ACC_008411,SYN_ATM_18658,2025-11-21 13:37:58,37839,,SYNTHETIC_PROTOTYPE
W_0022014,ACC_010735,SYN_ATM_19319,2025-11-21 13:56:39,38699,,SYNTHETIC_PROTOTYPE
W_0021690,ACC_009689,SYN_ATM_02907,2025-11-21 14:02:34,21979,,SYNTHETIC_PROTOTYPE
W_0027846,ACC_009127,SYN_ATM_00980,2025-11-21 14:23:32,22183,,SYNTHETIC_PROTOTYPE
W_0035025,ACC_000097,SYN_ATM_16157,2025-11-21 14:35:25,12623,,SYNTHETIC_PROTOTYPE
W_0024070,ACC_004540,SYN_ATM_00109,2025-11-21 15:08:01,58665,,SYNTHETIC_PROTOTYPE
W_0035546,ACC_018496,SYN_ATM_16413,2025-11-21 15:41:45,15158,,SYNTHETIC_PROTOTYPE
W_0022542,ACC_002694,SYN_ATM_05077,2025-11-21 16:32:57,6878,,SYNTHETIC_PROTOTYPE
W_0029666,ACC_000365,SYN_ATM_05661,2025-11-21 17:13:44,4135,,SYNTHETIC_PROTOTYPE
W_0025793,ACC_013887,SYN_ATM_17289,2025-11-21 17:27:16,170096,,SYNTHETIC_PROTOTYPE
W_0029651,ACC_018185,SYN_ATM_06359,2025-11-21 17:29:18,54573,,SYNTHETIC_PROTOTYPE
W_0011134,ACC_019594,SYN_ATM_07160,2025-11-21 17:49:47,12701,,SYNTHETIC_PROTOTYPE
W_0033749,ACC_001455,SYN_ATM_10414,2025-11-21 18:10:08,116546,,SYNTHETIC_PROTOTYPE
W_0034950,ACC_004238,SYN_ATM_13124,2025-11-21 18:11:43,57946,,SYNTHETIC_PROTOTYPE
W_0012357,ACC_000215,SYN_ATM_16834,2025-11-21 18:11:48,23661,,SYNTHETIC_PROTOTYPE
W_0013958,ACC_009723,SYN_ATM_13319,2025-11-21 18:28:07,35868,,SYNTHETIC_PROTOTYPE
W_0025073,ACC_005683,SYN_ATM_15438,2025-11-21 18:36:29,22282,,SYNTHETIC_PROTOTYPE
W_0027781,ACC_010024,SYN_ATM_08200,2025-11-21 19:07:19,91087,,SYNTHETIC_PROTOTYPE
W_0025768,ACC_015880,SYN_ATM_09868,2025-11-21 19:15:27,41618,,SYNTHETIC_PROTOTYPE
W_0031279,ACC_012309,SYN_ATM_01254,2025-11-21 19:54:25,12224,,SYNTHETIC_PROTOTYPE
W_0021300,ACC_005511,SYN_ATM_08158,2025-11-21 20:09:31,32024,,SYNTHETIC_PROTOTYPE
W_0022395,ACC_013738,SYN_ATM_16802,2025-11-21 20:18:52,54540,,SYNTHETIC_PROTOTYPE
W_0033804,ACC_000927,SYN_ATM_12732,2025-11-21 21:09:12,20301,,SYNTHETIC_PROTOTYPE
W_0028118,ACC_008134,SYN_ATM_00950,2025-11-21 22:43:06,15493,,SYNTHETIC_PROTOTYPE
W_0014454,ACC_015328,SYN_ATM_12982,2025-11-21 23:03:38,18131,,SYNTHETIC_PROTOTYPE
W_0015080,ACC_000243,SYN_ATM_19362,2025-11-21 23:24:02,108639,,SYNTHETIC_PROTOTYPE
W_0010893,ACC_002017,SYN_ATM_02084,2025-11-22 00:12:03,14096,,SYNTHETIC_PROTOTYPE
W_0013317,ACC_006447,SYN_ATM_05095,2025-11-22 00:31:12,12738,,SYNTHETIC_PROTOTYPE
W_0031475,ACC_006780,SYN_ATM_19593,2025-11-22 00:44:31,54385,,SYNTHETIC_PROTOTYPE
W_0028456,ACC_001640,SYN_ATM_14414,2025-11-22 01:33:01,16291,,SYNTHETIC_PROTOTYPE
W_0019004,ACC_010092,SYN_ATM_12392,2025-11-22 02:18:41,20132,,SYNTHETIC_PROTOTYPE
W_0020861,ACC_003222,SYN_ATM_12876,2025-11-22 02:33:05,44396,,SYNTHETIC_PROTOTYPE
W_0025907,ACC_004816,SYN_ATM_07951,2025-11-22 02:37:41,22510,,SYNTHETIC_PROTOTYPE
W_0026274,ACC_006506,SYN_ATM_11060,2025-11-22 02:42:58,22281,,SYNTHETIC_PROTOTYPE
W_0022312,ACC_003478,SYN_ATM_01577,2025-11-22 02:50:35,10175,,SYNTHETIC_PROTOTYPE
W_0024057,ACC_010131,SYN_ATM_00600,2025-11-22 03:00:36,62486,,SYNTHETIC_PROTOTYPE
W_0031257,ACC_009040,SYN_ATM_18158,2025-11-22 03:55:00,2591,,SYNTHETIC_PROTOTYPE
W_0010810,ACC_010629,SYN_ATM_00429,2025-11-22 04:29:02,31188,,SYNTHETIC_PROTOTYPE
W_0027480,ACC_003083,SYN_ATM_18254,2025-11-22 04:35:42,6307,,SYNTHETIC_PROTOTYPE
W_0032329,ACC_008323,SYN_ATM_14789,2025-11-22 06:01:27,8511,,SYNTHETIC_PROTOTYPE
W_0028625,ACC_017016,SYN_ATM_16376,2025-11-22 06:02:28,1949,,SYNTHETIC_PROTOTYPE
W_0035858,ACC_016878,SYN_ATM_04160,2025-11-22 06:33:15,33013,,SYNTHETIC_PROTOTYPE
W_0034283,ACC_004000,SYN_ATM_00223,2025-11-22 07:39:41,26582,,SYNTHETIC_PROTOTYPE
W_0012184,ACC_018586,SYN_ATM_19047,2025-11-22 07:43:02,16862,,SYNTHETIC_PROTOTYPE
W_0024959,ACC_005106,SYN_ATM_14034,2025-11-22 08:16:46,46556,,SYNTHETIC_PROTOTYPE
W_0025839,ACC_002186,SYN_ATM_19948,2025-11-22 08:58:04,14984,,SYNTHETIC_PROTOTYPE
W_0026057,ACC_004626,SYN_ATM_05937,2025-11-22 08:58:33,14076,,SYNTHETIC_PROTOTYPE
W_0013553,ACC_009762,SYN_ATM_19474,2025-11-22 09:20:53,41374,,SYNTHETIC_PROTOTYPE
W_0031271,ACC_017289,SYN_ATM_13339,2025-11-22 10:15:33,119244,,SYNTHETIC_PROTOTYPE
W_0023750,ACC_010868,SYN_ATM_03265,2025-11-22 10:29:28,25109,,SYNTHETIC_PROTOTYPE
