atm_id,bank,atm_name,state_ut,zone_name,zone_id,latitude,longitude,source_type,source_note
SYN_ATM_19164,Bank of India,Bank of India ATM,Uttarakhand,Uttarakhand Zone 07,UK_Z06,29.4065,78.395835,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19165,Bank of Baroda,Bank of Baroda ATM,Uttarakhand,Uttarakhand Zone 07,UK_Z06,29.381331,78.403085,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19166,Union Bank of India,Union Bank of India ATM,Uttarakhand,Uttarakhand Zone 07,UK_Z06,29.31542,78.411805,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19167,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Uttarakhand,Uttarakhand Zone 07,UK_Z06,29.325167,78.389527,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19168,IndusInd Bank,IndusInd Bank ATM,Uttarakhand,Uttarakhand Zone 07,UK_Z06,29.295414,78.452852,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19169,Union Bank of India,Union Bank of India ATM,Uttarakhand,Uttarakhand Zone 07,UK_Z06,29.505071,78.385619,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19170,Bank of Baroda,Bank of Baroda ATM,Uttarakhand,Uttarakhand Zone 07,UK_Z06,29.328322,78.484053,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19171,HDFC Bank,HDFC Bank ATM,Uttarakhand,Uttarakhand Zone 08,UK_Z07,29.317509,78.214819,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19172,ICICI Bank,ICICI Bank ATM,Uttarakhand,Uttarakhand Zone 08,UK_Z07,29.358797,78.166551,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19173,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Uttarakhand,Uttarakhand Zone 08,UK_Z07,29.26711,78.269122,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19174,Punjab National Bank,Punjab National Bank ATM,Uttarakhand,Uttarakhand Zone 07,UK_Z06,29.402937,78.296722,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19175,Union Bank of India,Union Bank of India ATM,Uttarakhand,Uttarakhand Zone 08,UK_Z07,29.3666,78.210143,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19176,Punjab National Bank,Punjab National Bank ATM,Uttarakhand,Uttarakhand Zone 07,UK_Z06,29.383653,78.360852,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19177,IDFC FIRST Bank,IDFC FIRST Bank ATM,Uttarakhand,Uttarakhand Zone 07,UK_Z06,29.490916,78.31054,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19178,Canara Bank,Canara Bank ATM,Uttarakhand,Uttarakhand Zone 07,UK_Z06,29.288441,78.447004,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19179,IndusInd Bank,IndusInd Bank ATM,Uttarakhand,Uttarakhand Zone 07,UK_Z06,29.422076,78.339959,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19180,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Uttarakhand,Uttarakhand Zone 07,UK_Z06,29.336614,78.409016,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19181,IndusInd Bank,IndusInd Bank ATM,Uttarakhand,Uttarakhand Zone 07,UK_Z06,29.462044,78.280478,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19182,IndusInd Bank,IndusInd Bank ATM,Uttarakhand,Uttarakhand Zone 07,UK_Z06,29.458139,78.309811,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19183,Bank of Baroda,Bank of Baroda ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.688192,78.637402,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19184,Punjab National Bank,Punjab National Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.703331,78.698706,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19185,State Bank of India,State Bank of India ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.690201,78.578476,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19186,Union Bank of India,Union Bank of India ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.54545,78.515313,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19187,ICICI Bank,ICICI Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.734989,78.688784,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19188,ICICI Bank,ICICI Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.663971,78.560612,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19189,Bank of India,Bank of India ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.614191,78.521494,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19190,IndusInd Bank,IndusInd Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.570574,78.809552,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19191,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.684254,78.773851,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19192,Axis Bank,Axis Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.807286,78.865744,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19193,HDFC Bank,HDFC Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.530028,78.380829,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19194,Punjab National Bank,Punjab National Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.644271,78.617111,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19195,HDFC Bank,HDFC Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.544132,78.673667,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19196,Canara Bank,Canara Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.652506,78.589597,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19197,IndusInd Bank,IndusInd Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.711064,78.481063,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19198,Canara Bank,Canara Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.802129,78.694314,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19199,Canara Bank,Canara Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.760274,78.446552,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19200,HDFC Bank,HDFC Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.604236,78.732126,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19201,Bank of Baroda,Bank of Baroda ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.587031,78.658406,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19202,State Bank of India,State Bank of India ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.710824,78.654879,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19203,IndusInd Bank,IndusInd Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.798546,78.533974,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19204,Bank of India,Bank of India ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.686534,78.594698,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19205,Canara Bank,Canara Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.762012,78.666216,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19206,Axis Bank,Axis Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.660956,78.697921,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19207,State Bank of India,State Bank of India ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.731859,78.699848,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19208,Punjab National Bank,Punjab National Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.749538,78.607975,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19209,IDFC FIRST Bank,IDFC FIRST Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.600302,78.592483,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19210,Bank of Baroda,Bank of Baroda ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.729702,78.617416,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19211,HDFC Bank,HDFC Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.697455,78.587829,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19212,IDFC FIRST Bank,IDFC FIRST Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.596631,78.566482,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19213,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.698837,78.699968,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19214,Union Bank of India,Union Bank of India ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.731609,78.569421,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19215,Bank of India,Bank of India ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.619835,78.650409,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19216,Punjab National Bank,Punjab National Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.584038,78.71731,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19217,HDFC Bank,HDFC Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.704566,78.830891,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19218,State Bank of India,State Bank of India ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.60121,78.547695,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19219,IDFC FIRST Bank,IDFC FIRST Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.674203,78.689238,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19220,State Bank of India,State Bank of India ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.7716,78.592728,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19221,Axis Bank,Axis Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.663116,78.567558,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19222,Bank of India,Bank of India ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.610994,78.462491,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19223,ICICI Bank,ICICI Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.728777,78.574807,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19224,HDFC Bank,HDFC Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.8668,78.630922,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19225,Canara Bank,Canara Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.580229,78.633395,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19226,Bank of Baroda,Bank of Baroda ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.617359,78.571171,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19227,IndusInd Bank,IndusInd Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.65797,78.665365,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19228,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.6014,78.618951,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19229,IDFC FIRST Bank,IDFC FIRST Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.755555,78.664611,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19230,Punjab National Bank,Punjab National Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.621187,78.769575,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19231,Bank of India,Bank of India ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.622434,78.625071,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19232,Bank of Baroda,Bank of Baroda ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.817515,78.587331,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19233,State Bank of India,State Bank of India ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.558319,78.688033,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19234,State Bank of India,State Bank of India ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.795691,78.542225,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19235,Punjab National Bank,Punjab National Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.683378,78.546066,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19236,IndusInd Bank,IndusInd Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.751726,78.691597,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19237,State Bank of India,State Bank of India ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.630635,78.739673,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19238,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.708593,78.665764,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19239,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.631228,78.652686,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19240,IndusInd Bank,IndusInd Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.688103,78.603816,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19241,HDFC Bank,HDFC Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.668984,78.67671,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19242,Canara Bank,Canara Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.689669,78.523508,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19243,Union Bank of India,Union Bank of India ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.642757,78.449272,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19244,Union Bank of India,Union Bank of India ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.740448,78.634378,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19245,Canara Bank,Canara Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.731872,78.647403,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19246,Bank of India,Bank of India ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.733293,78.577213,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19247,State Bank of India,State Bank of India ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.809757,78.701143,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19248,Axis Bank,Axis Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.774038,78.520256,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19249,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.534862,78.567221,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19250,State Bank of India,State Bank of India ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.740529,78.831435,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19251,Bank of Baroda,Bank of Baroda ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.632059,78.523351,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19252,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.643195,78.600525,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19253,IndusInd Bank,IndusInd Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.63659,78.640301,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19254,Union Bank of India,Union Bank of India ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.676595,78.75083,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19255,Union Bank of India,Union Bank of India ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.57029,78.421122,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19256,Punjab National Bank,Punjab National Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.633258,78.494786,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19257,Punjab National Bank,Punjab National Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.816002,78.73636,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19258,Punjab National Bank,Punjab National Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.627278,78.607984,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19259,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.699792,78.623859,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19260,Canara Bank,Canara Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.730742,78.582353,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19261,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.710738,78.694191,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19262,Axis Bank,Axis Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.854544,78.449437,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19263,ICICI Bank,ICICI Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.747847,78.620151,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19264,IDFC FIRST Bank,IDFC FIRST Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.735434,78.447212,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19265,IndusInd Bank,IndusInd Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.652953,78.678571,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19266,IDFC FIRST Bank,IDFC FIRST Bank ATM,Uttarakhand,Uttarakhand Zone 01,UK_Z00,30.675831,78.448735,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_19267,ICICI Bank,ICICI Bank ATM,Uttarakhand,Uttarakhand Zone 02,UK_Z01,30.521873,78.619634,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
